-4.99 	348.432 	6.86612e-14 	100000
-4.98 	348.432 	1.20046e-13 	100000
-4.97 	348.432 	1.59918e-13 	100000
-4.96 	348.432 	1.68626e-13 	100000
-4.95 	348.432 	1.82596e-13 	100000
-4.94 	348.432 	2.40856e-13 	100000
-4.93 	348.432 	2.56497e-13 	100000
-4.92 	348.432 	2.33686e-13 	100000
-4.91 	348.432 	1.81535e-13 	100000
-4.9 	348.432 	1.32109e-13 	100000
-4.89 	348.432 	9.3645e-14 	100000
-4.88 	348.432 	4.10429e-14 	100000
-4.87 	348.432 	3.82072e-14 	100000
-4.86 	348.432 	4.60804e-14 	100000
-4.85 	348.432 	6.86455e-14 	100000
-4.84 	348.432 	1.19021e-13 	100000
-4.83 	348.432 	1.3989e-13 	100000
-4.82 	348.432 	1.47017e-13 	100000
-4.81 	348.432 	1.98285e-13 	100000
-4.8 	348.432 	2.27765e-13 	100000
-4.79 	348.432 	2.20073e-13 	100000
-4.78 	348.432 	2.27559e-13 	100000
-4.77 	348.432 	2.10211e-13 	100000
-4.76 	348.432 	1.32351e-13 	100000
-4.75 	348.432 	5.14832e-14 	100000
-4.74 	348.432 	3.00262e-14 	100000
-4.73 	348.432 	3.17627e-14 	100000
-4.72 	348.432 	4.22974e-14 	100000
-4.71 	348.432 	7.48348e-14 	100000
-4.7 	348.432 	1.65806e-13 	100000
-4.69 	348.432 	2.27375e-13 	100000
-4.68 	348.432 	2.19127e-13 	100000
-4.67 	348.432 	2.22247e-13 	100000
-4.66 	348.432 	2.15331e-13 	100000
-4.65 	348.432 	1.74281e-13 	100000
-4.64 	348.432 	1.27924e-13 	100000
-4.63 	348.432 	9.64805e-14 	100000
-4.62 	348.432 	9.75035e-14 	100000
-4.61 	348.432 	1.4579e-13 	100000
-4.6 	348.432 	2.14154e-13 	100000
-4.59 	348.432 	2.44479e-13 	100000
-4.58 	348.432 	2.11763e-13 	100000
-4.57 	348.432 	1.97958e-13 	100000
-4.56 	348.432 	2.12117e-13 	100000
-4.55 	348.432 	1.92482e-13 	100000
-4.54 	348.432 	2.42886e-13 	100000
-4.53 	348.432 	3.2846e-13 	100000
-4.52 	348.432 	3.38977e-13 	100000
-4.51 	348.432 	3.06211e-13 	100000
-4.5 	348.432 	2.47077e-13 	100000
-4.49 	348.432 	2.38079e-13 	100000
-4.48 	348.432 	2.92781e-13 	100000
-4.47 	348.432 	3.06767e-13 	100000
-4.46 	348.432 	3.47094e-13 	100000
-4.45 	348.432 	4.51015e-13 	100000
-4.44 	348.432 	4.97067e-13 	100000
-4.43 	348.432 	4.38655e-13 	100000
-4.42 	348.432 	3.2469e-13 	100000
-4.41 	348.432 	2.46622e-13 	100000
-4.4 	348.432 	2.16985e-13 	100000
-4.39 	348.432 	1.84185e-13 	100000
-4.38 	348.432 	1.71453e-13 	100000
-4.37 	348.432 	1.89862e-13 	100000
-4.36 	348.432 	1.76085e-13 	100000
-4.35 	348.432 	1.15992e-13 	100000
-4.34 	348.432 	5.52883e-14 	100000
-4.33 	348.432 	3.89846e-14 	100000
-4.32 	348.432 	7.85417e-14 	100000
-4.31 	348.432 	1.16486e-13 	100000
-4.3 	348.432 	1.49286e-13 	100000
-4.29 	348.432 	1.69774e-13 	100000
-4.28 	348.432 	1.59994e-13 	100000
-4.27 	348.432 	1.25394e-13 	100000
-4.26 	348.432 	8.08625e-14 	100000
-4.25 	348.432 	5.5422e-14 	100000
-4.24 	348.432 	2.7047e-14 	100000
-4.23 	348.432 	1.60894e-14 	100000
-4.22 	348.432 	1.64315e-14 	100000
-4.21 	348.432 	2.88211e-14 	100000
-4.2 	348.432 	3.95242e-14 	100000
-4.19 	348.432 	3.93979e-14 	100000
-4.18 	348.432 	4.18105e-14 	100000
-4.17 	348.432 	4.3155e-14 	100000
-4.16 	348.432 	4.08976e-14 	100000
-4.15 	348.432 	1.01374e-13 	100000
-4.14 	348.432 	1.79334e-13 	100000
-4.13 	348.432 	1.98457e-13 	100000
-4.12 	348.432 	2.15167e-13 	100000
-4.11 	348.432 	1.83054e-13 	100000
-4.1 	348.432 	1.06108e-13 	100000
-4.09 	348.432 	5.48236e-14 	100000
-4.08 	348.432 	2.58944e-14 	100000
-4.07 	348.432 	2.72549e-14 	100000
-4.06 	348.432 	5.0627e-14 	100000
